1,Pielegniarz,4300.0,39
2,Ginekolog,4500.0,46
3,Lekarz pediatra,8500.0,29
4,Okulista,5500.0,87
5,Okulista,5500.0,64
6,Konserwator,2700.0,97
7,Okulista,5500.0,26
8,Chirurg urazowy,6000.0,52
9,Konserwator,2700.0,59
10,Laborant,4040.0,57
11,Immunolog,5700.0,2
12,Konserwator,2700.0,4
13,Denstysta,4500.0,52
14,Ginekolog,4500.0,75
15,Chirurg urazowy,6000.0,43
16,Lekarz pediatra,8500.0,87
17,Laborant,4040.0,45
18,Pielegniarz,4300.0,74
19,Alergolog,3900.0,14
20,Operator RTG/TMG,3400.0,99
21,Denstysta,4500.0,30
22,Lekarz Pierwszego Kontaktu,5000.0,10
23,Neurolog,6300.0,42
24,Okulista,5500.0,13
25,Urolog,5000.0,66
26,Urolog,5000.0,76
27,Denstysta,4500.0,72
28,Ksiegowy,4900.0,21
29,Ksiegowy,4900.0,99
30,Neurolog,6300.0,64
31,Laborant,4040.0,93
32,Laborant,4040.0,40
33,Chirurg urazowy,6000.0,54
34,Kardiolog,6100.0,13
35,Immunolog,5700.0,47
36,Konserwator,2700.0,86
37,Laborant,4040.0,93
38,Neurolog,6300.0,27
39,Dermatolog,5400.0,31
40,Pielegniarz,4300.0,74
41,Denstysta,4500.0,41
42,Pielegniarz,4300.0,74
43,Lekarz Pierwszego Kontaktu,5000.0,75
44,Immunolog,5700.0,98
45,Chirurg urazowy,6000.0,10
46,Lekarz pediatra,8500.0,84
47,Urolog,5000.0,14
48,Lekarz Pierwszego Kontaktu,5000.0,60
49,Dermatolog,5400.0,84
50,Kardiolog,6100.0,82
51,Immunolog,5700.0,57
52,Lekarz Pierwszego Kontaktu,5000.0,8
53,Dermatolog,5400.0,11
54,Alergolog,3900.0,2
55,Operator RTG/TMG,3400.0,39
56,Neurolog,6300.0,20
57,Chirurg urazowy,6000.0,30
58,Okulista,5500.0,30
59,Ginekolog,4500.0,100
60,Dermatolog,5400.0,63
61,Konserwator,2700.0,91
62,Immunolog,5700.0,96
63,Recepcjonista,3600.0,50
64,Lekarz pediatra,8500.0,56
65,Ksiegowy,4900.0,39
66,Dermatolog,5400.0,54
67,Laborant,4040.0,89
68,Konserwator,2700.0,91
69,Operator RTG/TMG,3400.0,21
70,Operator RTG/TMG,3400.0,33
71,Kardiolog,6100.0,89
72,Kardiolog,6100.0,17
73,Pielegniarz,4300.0,39
74,Alergolog,3900.0,34
75,Neurolog,6300.0,41
76,Pielegniarz,4300.0,78
77,Laborant,4040.0,89
78,Denstysta,4500.0,61
79,Onkolog,6050.0,88
80,Recepcjonista,3600.0,50
81,Alergolog,3900.0,60
82,Okulista,5500.0,40
83,Ksiegowy,4900.0,33
84,Pielegniarz,4300.0,78
85,Kardiolog,6100.0,38
86,Pielegniarz,4300.0,74
87,Immunolog,5700.0,73
88,Recepcjonista,3600.0,49
89,Denstysta,4500.0,51
90,Laborant,4040.0,30
91,Alergolog,3900.0,100
92,Konserwator,2700.0,97
93,Konserwator,2700.0,24
94,Laborant,4040.0,75
95,Kardiolog,6100.0,46
96,Okulista,5500.0,53
97,Okulista,5500.0,9
98,Recepcjonista,3600.0,92
99,Denstysta,4500.0,64
100,Lekarz pediatra,8500.0,75
101,Urolog,5000.0,11
102,Pielegniarz,4300.0,74
103,Laborant,4040.0,64
104,Dermatolog,5400.0,57
105,Neurolog,6300.0,13
106,Alergolog,3900.0,16
107,Chirurg urazowy,6000.0,40
108,Urolog,5000.0,52
109,Operator RTG/TMG,3400.0,22
110,Okulista,5500.0,87
111,Denstysta,4500.0,60
112,Neurolog,6300.0,34
113,Lekarz Pierwszego Kontaktu,5000.0,72
114,Urolog,5000.0,2
115,Immunolog,5700.0,26
116,Immunolog,5700.0,57
117,Onkolog,6050.0,71
118,Recepcjonista,3600.0,18
119,Ginekolog,4500.0,19
120,Denstysta,4500.0,42
121,Ginekolog,4500.0,83
122,Chirurg urazowy,6000.0,65
123,Ginekolog,4500.0,20
124,Pielegniarz,4300.0,74
125,Operator RTG/TMG,3400.0,78
126,Konserwator,2700.0,97
127,Lekarz pediatra,8500.0,11
128,Konserwator,2700.0,4
129,Operator RTG/TMG,3400.0,69
130,Recepcjonista,3600.0,49
131,Konserwator,2700.0,97
132,Recepcjonista,3600.0,55
133,Pielegniarz,4300.0,33
134,Laborant,4040.0,35
135,Lekarz Pierwszego Kontaktu,5000.0,44
136,Immunolog,5700.0,58
137,Urolog,5000.0,1
138,Immunolog,5700.0,83
139,Laborant,4040.0,58
140,Laborant,4040.0,45
141,Chirurg urazowy,6000.0,8
142,Immunolog,5700.0,28
143,Denstysta,4500.0,48
144,Dermatolog,5400.0,51
145,Okulista,5500.0,51
146,Operator RTG/TMG,3400.0,69
147,Konserwator,2700.0,6
148,Chirurg urazowy,6000.0,47
149,Ksiegowy,4900.0,69
150,Okulista,5500.0,28
151,Denstysta,4500.0,30
152,Operator RTG/TMG,3400.0,21
153,Recepcjonista,3600.0,79
154,Laborant,4040.0,13
155,Chirurg urazowy,6000.0,43
156,Immunolog,5700.0,16
157,Dermatolog,5400.0,51
158,Laborant,4040.0,52
159,Ginekolog,4500.0,30
160,Ksiegowy,4900.0,74
161,Chirurg urazowy,6000.0,8
162,Pielegniarz,4300.0,33
163,Kardiolog,6100.0,41
164,Chirurg urazowy,6000.0,75
165,Okulista,5500.0,34
166,Immunolog,5700.0,3
167,Konserwator,2700.0,91
168,Alergolog,3900.0,84
169,Ksiegowy,4900.0,69
170,Denstysta,4500.0,94
171,Dermatolog,5400.0,35
172,Konserwator,2700.0,86
173,Okulista,5500.0,72
174,Denstysta,4500.0,56
175,Denstysta,4500.0,81
176,Lekarz Pierwszego Kontaktu,5000.0,62
177,Urolog,5000.0,34
178,Alergolog,3900.0,3
179,Chirurg urazowy,6000.0,71
180,Urolog,5000.0,60
181,Operator RTG/TMG,3400.0,99
182,Denstysta,4500.0,40
183,Dermatolog,5400.0,9
184,Lekarz pediatra,8500.0,46
185,Ginekolog,4500.0,23
186,Dermatolog,5400.0,26
187,Neurolog,6300.0,34
188,Immunolog,5700.0,9
189,Onkolog,6050.0,36
190,Pielegniarz,4300.0,78
191,Lekarz pediatra,8500.0,10
192,Recepcjonista,3600.0,50
193,Alergolog,3900.0,47
194,Recepcjonista,3600.0,92
195,Dermatolog,5400.0,100
196,Chirurg urazowy,6000.0,27
197,Recepcjonista,3600.0,68
198,Konserwator,2700.0,91
199,Ksiegowy,4900.0,39
200,Denstysta,4500.0,41
201,Dermatolog,5400.0,10
202,Pielegniarz,4300.0,33
203,Kardiolog,6100.0,77
204,Urolog,5000.0,28
205,Operator RTG/TMG,3400.0,21
206,Dermatolog,5400.0,47
207,Chirurg urazowy,6000.0,71
208,Lekarz Pierwszego Kontaktu,5000.0,73
209,Neurolog,6300.0,53
210,Denstysta,4500.0,52
211,Neurolog,6300.0,98
212,Okulista,5500.0,71
213,Immunolog,5700.0,36
214,Operator RTG/TMG,3400.0,22
215,Ginekolog,4500.0,95
216,Operator RTG/TMG,3400.0,39
217,Denstysta,4500.0,81
218,Onkolog,6050.0,35
219,Operator RTG/TMG,3400.0,69
220,Recepcjonista,3600.0,79
221,Urolog,5000.0,48
222,Urolog,5000.0,65
223,Dermatolog,5400.0,87
224,Immunolog,5700.0,63
225,Lekarz Pierwszego Kontaktu,5000.0,44
226,Neurolog,6300.0,27
227,Immunolog,5700.0,41
228,Urolog,5000.0,25
229,Immunolog,5700.0,36
230,Ginekolog,4500.0,19
231,Alergolog,3900.0,75
232,Okulista,5500.0,90
233,Neurolog,6300.0,23
234,Dermatolog,5400.0,61
235,Recepcjonista,3600.0,50
236,Operator RTG/TMG,3400.0,78
237,Dermatolog,5400.0,84
238,Ksiegowy,4900.0,99
239,Konserwator,2700.0,4
240,Lekarz pediatra,8500.0,48
241,Onkolog,6050.0,52
242,Lekarz Pierwszego Kontaktu,5000.0,64
243,Chirurg urazowy,6000.0,20
244,Urolog,5000.0,62
245,Alergolog,3900.0,40
246,Okulista,5500.0,2
247,Okulista,5500.0,87
248,Urolog,5000.0,30
249,Operator RTG/TMG,3400.0,99
250,Chirurg urazowy,6000.0,47
251,Pielegniarz,4300.0,33
252,Kardiolog,6100.0,66
253,Ksiegowy,4900.0,69
254,Immunolog,5700.0,42
255,Recepcjonista,3600.0,92
256,Denstysta,4500.0,57
257,Ksiegowy,4900.0,69
258,Pielegniarz,4300.0,69
259,Laborant,4040.0,84
260,Dermatolog,5400.0,30
261,Onkolog,6050.0,2
262,Onkolog,6050.0,94
263,Immunolog,5700.0,66
264,Kardiolog,6100.0,14
265,Neurolog,6300.0,1
266,Urolog,5000.0,11
267,Urolog,5000.0,43
268,Okulista,5500.0,45
269,Laborant,4040.0,54
270,Onkolog,6050.0,83
271,Chirurg urazowy,6000.0,90
272,Pielegniarz,4300.0,21
273,Okulista,5500.0,96
274,Ginekolog,4500.0,20
275,Immunolog,5700.0,13
276,Neurolog,6300.0,77
277,Immunolog,5700.0,2
278,Denstysta,4500.0,28
279,Kardiolog,6100.0,67
280,Chirurg urazowy,6000.0,32
281,Chirurg urazowy,6000.0,95
282,Laborant,4040.0,37
283,Dermatolog,5400.0,15
284,Ginekolog,4500.0,57
285,Urolog,5000.0,8
286,Alergolog,3900.0,93
287,Dermatolog,5400.0,53
288,Pielegniarz,4300.0,22
289,Recepcjonista,3600.0,79
290,Konserwator,2700.0,4
291,Neurolog,6300.0,65
292,Neurolog,6300.0,95
293,Immunolog,5700.0,31
294,Onkolog,6050.0,53
295,Recepcjonista,3600.0,49
296,Laborant,4040.0,77
297,Dermatolog,5400.0,40
298,Dermatolog,5400.0,66
299,Recepcjonista,3600.0,92
300,Denstysta,4500.0,16
301,Urolog,5000.0,38
302,Denstysta,4500.0,45
303,Urolog,5000.0,76
304,Urolog,5000.0,20
305,Neurolog,6300.0,47
306,Chirurg urazowy,6000.0,57
307,Konserwator,2700.0,86
308,Lekarz Pierwszego Kontaktu,5000.0,37
309,Urolog,5000.0,30
310,Konserwator,2700.0,4
311,Ginekolog,4500.0,45
312,Dermatolog,5400.0,14
313,Urolog,5000.0,19
314,Chirurg urazowy,6000.0,54
315,Onkolog,6050.0,26
316,Lekarz pediatra,8500.0,10
317,Konserwator,2700.0,4
318,Pielegniarz,4300.0,33
319,Ginekolog,4500.0,88
320,Alergolog,3900.0,13
321,Dermatolog,5400.0,47
322,Recepcjonista,3600.0,50
323,Laborant,4040.0,34
324,Kardiolog,6100.0,26
325,Urolog,5000.0,71
326,Okulista,5500.0,19
327,Kardiolog,6100.0,90
328,Chirurg urazowy,6000.0,42
329,Recepcjonista,3600.0,18
330,Konserwator,2700.0,97
331,Dermatolog,5400.0,96
332,Urolog,5000.0,65
333,Neurolog,6300.0,90
334,Denstysta,4500.0,29
335,Recepcjonista,3600.0,12
336,Dermatolog,5400.0,43
337,Neurolog,6300.0,27
338,Denstysta,4500.0,7
339,Lekarz Pierwszego Kontaktu,5000.0,32
340,Operator RTG/TMG,3400.0,21
341,Operator RTG/TMG,3400.0,21
342,Ginekolog,4500.0,17
343,Konserwator,2700.0,24
344,Ginekolog,4500.0,83
345,Chirurg urazowy,6000.0,45
346,Operator RTG/TMG,3400.0,69
347,Onkolog,6050.0,48
348,Ksiegowy,4900.0,21
349,Lekarz pediatra,8500.0,54
350,Alergolog,3900.0,87
351,Chirurg urazowy,6000.0,88
352,Dermatolog,5400.0,67
353,Lekarz pediatra,8500.0,20
354,Pielegniarz,4300.0,69
355,Immunolog,5700.0,95
356,Kardiolog,6100.0,23
357,Denstysta,4500.0,58
358,Konserwator,2700.0,59
359,Konserwator,2700.0,59
360,Lekarz pediatra,8500.0,52
361,Operator RTG/TMG,3400.0,69
362,Konserwator,2700.0,91
363,Dermatolog,5400.0,23
364,Operator RTG/TMG,3400.0,21
365,Pielegniarz,4300.0,99
366,Chirurg urazowy,6000.0,23
367,Urolog,5000.0,9
368,Laborant,4040.0,9
369,Lekarz Pierwszego Kontaktu,5000.0,7
370,Laborant,4040.0,77
371,Lekarz pediatra,8500.0,47
372,Lekarz Pierwszego Kontaktu,5000.0,14
373,Okulista,5500.0,34
374,Ginekolog,4500.0,3
375,Operator RTG/TMG,3400.0,78
376,Ginekolog,4500.0,81
377,Alergolog,3900.0,1
378,Neurolog,6300.0,35
