1,Zakonczona,
2,Zakonczona,
3,Zakonczona,
4,Zakonczona,
5,Zakonczona,
6,Zakonczona,
7,Zakonczona,
8,Zakonczona,
9,Zakonczona,
10,Zakonczona,
11,Zakonczona,
12,Oczekujaca,
13,Zakonczona,
14,Zakonczona,
15,Zakonczona,
16,Zakonczona,
17,Zakonczona,
18,Zakonczona,
19,Zakonczona,
20,Zakonczona,
21,Zakonczona,
22,Zakonczona,
23,Zakonczona,
24,Zakonczona,
25,Zakonczona,
26,Oczekujaca,
27,Zakonczona,
28,Oczekujaca,
29,Zakonczona,
30,Zakonczona,
31,Zakonczona,
32,Odwolana,
33,Zakonczona,
34,Zakonczona,
35,Zakonczona,
36,Zakonczona,
37,Zakonczona,
38,Zakonczona,
39,Zakonczona,
40,Zakonczona,
41,Zakonczona,
42,Zakonczona,
43,Zakonczona,
44,Zakonczona,
45,Zakonczona,
46,Zakonczona,
47,Zakonczona,
48,Zakonczona,
49,Zakonczona,
50,Zakonczona,
51,Zakonczona,
52,Zakonczona,
53,Zakonczona,
54,Zakonczona,
55,Zakonczona,
56,Zakonczona,
57,Odwolana,
58,Zakonczona,
59,Zakonczona,
60,Zakonczona,
61,Zakonczona,
62,Zakonczona,
63,Zakonczona,
64,Zakonczona,
65,Zakonczona,
66,Zakonczona,
67,Zakonczona,
68,Zakonczona,
69,Zakonczona,
70,Zakonczona,
71,Zakonczona,
72,Zakonczona,
73,Oczekujaca,
74,Zakonczona,
75,Zakonczona,
76,Oczekujaca,
77,Zakonczona,
78,Zakonczona,
79,Zakonczona,
80,Zakonczona,
81,Zakonczona,
82,Zakonczona,
83,Zakonczona,
84,Zakonczona,
85,Zakonczona,
86,Zakonczona,
87,Zakonczona,
88,Zakonczona,
89,Zakonczona,
90,Zakonczona,
91,Zakonczona,
92,Zakonczona,
93,Oczekujaca,
94,Zakonczona,
95,Zakonczona,
96,Zakonczona,
97,Zakonczona,
98,Odwolana,
99,Zakonczona,
100,Zakonczona,
101,Zakonczona,
102,Zakonczona,
103,Zakonczona,
104,Zakonczona,
105,Zakonczona,
106,Zakonczona,
107,Zakonczona,
108,Zakonczona,
109,Zakonczona,
110,Zakonczona,
111,Zakonczona,
112,Zakonczona,
113,Oczekujaca,
114,Zakonczona,
115,Zakonczona,
116,Zakonczona,
117,Zakonczona,
118,Zakonczona,
119,Zakonczona,
120,Zakonczona,
121,Zakonczona,
122,Zakonczona,
123,Zakonczona,
124,Zakonczona,
125,Odwolana,
126,Zakonczona,
127,Zakonczona,
128,Zakonczona,
129,Zakonczona,
130,Zakonczona,
131,Zakonczona,
132,Zakonczona,
133,Zakonczona,
134,Zakonczona,
135,Zakonczona,
136,Zakonczona,
137,Zakonczona,
138,Zakonczona,
139,Zakonczona,
140,Zakonczona,
141,Zakonczona,
142,Zakonczona,
143,Zakonczona,
144,Zakonczona,
145,Zakonczona,
146,Zakonczona,
147,Zakonczona,
148,Zakonczona,
149,Odwolana,
150,Zakonczona,
151,Zakonczona,
152,Oczekujaca,
153,Zakonczona,
154,Zakonczona,
155,Oczekujaca,
156,Zakonczona,
157,Zakonczona,
158,Zakonczona,
159,Zakonczona,
160,Zakonczona,
161,Zakonczona,
162,Zakonczona,
163,Zakonczona,
164,Zakonczona,
165,Zakonczona,
166,Zakonczona,
167,Zakonczona,
168,Zakonczona,
169,Odwolana,
170,Zakonczona,
171,Odwolana,
172,Zakonczona,
173,Zakonczona,
174,Zakonczona,
175,Zakonczona,
176,Zakonczona,
177,Oczekujaca,
178,Zakonczona,
179,Zakonczona,
180,Zakonczona,
181,Zakonczona,
182,Zakonczona,
183,Oczekujaca,
184,Oczekujaca,
185,Zakonczona,
186,Zakonczona,
187,Odwolana,
188,Zakonczona,
189,Zakonczona,
190,Zakonczona,
191,Zakonczona,
192,Odwolana,
193,Zakonczona,
194,Zakonczona,
